10, 0.00000000082828353204
20, -0.00000000966248782375
30, -0.00000000315270330675
40, -0.00000003723883837403
50, 0.00000009638241729726
60, 0.00000040252634359028
70, 0.00000041225180963389
80, 0.00000050885748414942
90, 0.00000002907736212920
100, -0.00000081012189362406
110, -0.00000184128236785375
120, -0.00000114303432419138
130, -0.00000435742605664480
140, -0.00000482475692897832
150, -0.00000451355437347534
160, -0.00000764617037829485
170, -0.00000698162592505103
180, -0.00000527873489652997
190, -0.00000567514785387857
200, -0.00000482454315187120
210, -0.00000353687782106427
220, 0.00000004601339909094
230, -0.00000347793948174413
240, -0.00000728061471400032
250, -0.00000737570583519975
260, -0.00001348167411929779
270, -0.00000889651981883510
280, -0.00000933833680472063
290, -0.00000309750508464823
300, -0.00000756765251752611
310, -0.00000950180162595515
320, -0.00001360100542147080
330, -0.00001830640665367866
340, -0.00001991294680436795
350, -0.00000940601656962414
360, -0.00001831894266635103
370, -0.00001898455690474421
380, -0.00001274267975848176
390, -0.00001019096924270713
400, -0.00000876381358816403
410, 0.00000400947382717121
420, 0.00000217916428280063
430, 0.00000083539824613510
440, -0.00000755071621894032
450, -0.00000670019435577984
460, -0.00001337950938307131
470, -0.00003348270516045915
480, -0.00002903981752133689
490, -0.00004736497578061716
500, -0.00005356875587558818
510, -0.00004279079326607871
520, -0.00004152638532417541
530, -0.00002461054065161505
540, -0.00003205218923429953
550, -0.00002300659220821899
560, -0.00002644096346582359
570, -0.00003432046718820914
580, -0.00003656663928452986
590, 0.00000761159214590634
600, -0.00001860166507583472
610, -0.00005430730524302874
620, -0.00006404977581020432
630, -0.00008353447770659272
640, -0.00009705540360194220
650, -0.00009950973070438351
660, -0.00010186939407041962
670, -0.00009767721899400783
680, -0.00010492140995133070
690, -0.00008832545721304541
700, -0.00008791604814994969
710, -0.00009162917045379970
720, -0.00010326761579548815
730, -0.00008623296658072377
740, -0.00010020872923632851
750, -0.00007344318191826460
760, -0.00009467395557294367
770, -0.00004463252207642654
780, 0.00000263115725829266
790, 0.00000907351750356611
800, -0.00002046020381385460
810, -0.00001882814467535354
820, -0.00003288907828391530
830, -0.00000176580579136498
840, -0.00000362448918167502
850, -0.00002900685649365187
860, -0.00003619050403358415
870, 0.00000358893885277212
880, 0.00000031152740120888
890, -0.00001581101969350129
900, -0.00001172057818621397
910, -0.00003496500721666962
920, -0.00003537586599122733
930, -0.00004454547888599336
940, -0.00009068017243407667
950, -0.00008444589911960065
960, -0.00003657113120425493
970, -0.00004616909427568316
980, -0.00008495202928315848
990, -0.00007702554285060614
1000, -0.00006711985042784363
1010, -0.00006535671127494425
1020, -0.00004625022120308131
1030, -0.00005235543358139694
1040, -0.00006503783515654504
1050, -0.00005249290552455932
1060, 0.00000324893335346133
1070, -0.00002183202013839036
1080, -0.00002790683356579393
1090, -0.00006599427433684468
1100, -0.00009493000106886029
1110, -0.00009412826329935342
1120, -0.00008522071584593505
1130, -0.00007477866893168539
1140, -0.00006671188748441637
1150, 0.00003340876719448715
1160, 0.00005700888868886977
1170, 0.00003180092608090490
1180, 0.00005817142664454877
1190, -0.00000360286503564566
1200, 0.00002185444463975728
1210, 0.00005096005043014884
1220, -0.00000233786704484373
1230, -0.00000838910636957735
1240, -0.00004128050932195038
1250, -0.00008541098213754594
1260, -0.00006600211781915277
1270, -0.00003694304905366153
1280, -0.00004318881838116795
1290, -0.00004335211997386068
1300, -0.00000924429332371801
1310, -0.00003316669608466327
1320, -0.00004625096335075796
1330, -0.00007042463403195143
1340, -0.00002338469494134188
1350, 0.00004592332697939128
1360, 0.00004664818698074669
1370, 0.00000419010757468641
1380, -0.00008135200187098235
1390, -0.00009042170131579041
1400, -0.00009324324491899461
1410, -0.00001593766501173377
1420, 0.00003167797694914043
1430, -0.00005611074448097497
1440, 0.00000626347900833935
1450, 0.00009265216067433357
1460, 0.00008413047180511057
1470, 0.00006132352427812293
1480, 0.00003688583092298359
1490, 0.00010837125591933727
1500, 0.00010005040530813858
1510, 0.00004942015220876783
1520, 0.00001189995964523405
1530, 0.00005786135443486273
1540, 0.00002190575469285250
1550, -0.00010099780047312379
1560, -0.00008723072824068367
1570, -0.00007712644583079964
1580, -0.00010416337318019941
1590, -0.00005124971357872710
1600, -0.00003343549178680405
1610, 0.00003609700797824189
1620, 0.00010375089914305136
1630, 0.00014384747191797942
1640, 0.00007901471690274775
1650, -0.00001371579128317535
1660, 0.00005885785503778607
1670, -0.00004786248609889299
1680, -0.00008310916018672287
1690, -0.00018926612392533571
1700, -0.00024845990992616862
1710, -0.00023129282635636628
1720, -0.00014310500409919769
1730, 0.00000707762956153601
1740, -0.00009114167187362909
1750, -0.00004734280810225755
1760, -0.00002831197343766689
1770, -0.00010093698801938444
1780, -0.00004355557030066848
1790, -0.00012324596173129976
1800, -0.00018159304454457015
1810, -0.00016277715621981770
1820, -0.00013977558410260826
1830, -0.00016901480557862669
1840, -0.00010191103501711041
1850, -0.00003038696013391018
1860, 0.00008828970021568239
1870, 0.00006960134487599134
1880, 0.00008963327854871750
1890, 0.00006441873847506940
1900, 0.00003900044248439372
1910, 0.00004832618287764490
1920, 0.00014026503777131438
1930, 0.00012130569666624069
1940, 0.00004085837281309068
1950, 0.00009105661592911929
1960, -0.00006468956416938454
1970, -0.00008226950012613088
1980, -0.00016077914915513247
1990, 0.00007935432950034738
2000, -0.00005930037877988070
2010, -0.00012090946256648749
2020, -0.00011818969505839050
2030, -0.00034726770536508411
2040, -0.00042921287240460515
2050, -0.00051536782120820135
2060, -0.00052669002616312355
2070, -0.00047579592501278967
2080, -0.00049092652625404298
2090, -0.00054334917513187975
2100, -0.00052556954324245453
2110, -0.00054446535068564117
2120, -0.00049855417455546558
2130, -0.00050727148482110351
2140, -0.00046313440543599427
2150, -0.00028159510111436248
2160, -0.00021004966401960701
2170, -0.00026006411644630134
2180, -0.00019203686679247767
2190, -0.00004334306868258864
2200, 0.00005660484021063894
2210, 0.00015034980606287718
2220, 0.00018496498523745686
2230, 0.00026907653955277056
2240, 0.00016762533050496131
2250, 0.00020939782552886754
2260, 0.00018910043581854552
2270, 0.00020405367831699550
2280, 0.00024761902750469744
2290, 0.00015173360588960350
2300, 0.00015837101091165096
2310, 0.00007348648796323687
2320, 0.00018357884255237877
2330, 0.00008866241842042655
